"RelativePath","SizeBytes","ModifiedUtc","Category"
"DATA\self_learning\self_learning_report.md","545","2026-07-04T02:00:02.0000000Z","Intelligence"
"DATA\state\executive_state.json","121408","2026-07-10T18:42:04.0000000Z","BusinessDomain"
"DATA\status\connector_health.json","421","2026-06-29T01:43:58.0000000Z","Connector"
"DATA\status\instantly_campaigns.json","138","2026-06-30T15:26:50.0000000Z","BusinessDomain"
"DATA\canonical_runtime\miles_runtime.log","12750","2026-07-09T16:27:48.0000000Z","Runtime"
"DATA\marketing_coo\instantly_registry.json","2362","2026-07-08T23:22:32.0000000Z","BusinessDomain"
"DATA\marketing_coo\marketing_work_generated.json","216","2026-07-08T23:22:32.0000000Z","BusinessDomain"
"DATA\marketing_coo\marketing_executive_brief.json","3871","2026-07-08T23:22:32.0000000Z","BusinessDomain"
"DATA\dashboards\marketing_executive_dashboard.json","1044","2026-07-09T00:52:56.0000000Z","Observability"
"DATA\dashboards\marketing_executive_dashboard.txt","691","2026-07-09T00:52:56.0000000Z","Observability"
"DATA\instantly\executive_advisor.json","2968","2026-07-09T23:50:18.0000000Z","BusinessDomain"
"DIGITAL_COO\Marketing\MarketingCOO.js","11032","2026-07-08T23:04:56.0000000Z","BusinessDomain"
"DIGITAL_COO\Marketing\MarketingAssignmentEngine.js","4023","2026-07-08T23:31:48.0000000Z","BusinessDomain"
"DIGITAL_COO\Marketing\MarketingIntelligenceEngine.js","4732","2026-07-08T23:34:12.0000000Z","BusinessDomain"
"DIGITAL_COO\Marketing\MarketingCapacityPlanner.js","4642","2026-07-08T23:38:32.0000000Z","Planner"
"DIGITAL_COO\Marketing\MarketingUploadQueueEngine.js","7077","2026-07-09T00:43:48.0000000Z","BusinessDomain"
"DIGITAL_COO\Marketing\RunMarketingUploadQueueEngine.js","309","2026-07-08T23:44:30.0000000Z","BusinessDomain"
"DIGITAL_COO\Engineering\EngineeringPlanner.js","1178","2026-07-09T01:50:16.0000000Z","Planner"
"DIGITAL_COO\Engineering\EngineeringCapacityPlanner.js","1652","2026-07-09T01:51:36.0000000Z","Planner"
"DIGITAL_COO\Engineering\EngineeringWorkerBridge.js","900","2026-07-09T16:26:58.0000000Z","Worker"
"TESTS\healthcheck.js","994","2026-07-01T01:20:20.0000000Z","Observability"
"TESTS\TESTSTest_InstantlyCampaignOperator.js","1110","2026-07-01T21:32:16.0000000Z","BusinessDomain"
"TESTS\Test_Build018_DecisionEngine.js","975","2026-07-01T17:36:26.0000000Z","Governance"
"TESTS\Test_Build022_OperationalMemory.js","1372","2026-07-01T17:59:52.0000000Z","Intelligence"
"TESTS\Test_Build024_LearningEngine.js","767","2026-07-01T18:06:42.0000000Z","Intelligence"
"TESTS\Test_Build025_AdaptiveDecision.js","737","2026-07-01T18:10:00.0000000Z","Governance"
"TESTS\Test_CEOApprovalQueue.js","1327","2026-07-01T19:23:24.0000000Z","Governance"
"TESTS\Test_ExecutiveSupervisor.js","586","2026-07-01T18:40:12.0000000Z","BusinessDomain"
"TESTS\Test_InstantlyCampaignOperator.js","1427","2026-07-01T21:53:08.0000000Z","BusinessDomain"
"TESTS\Test_InstantlyWorker.js","1266","2026-07-01T19:34:12.0000000Z","Worker"
"TESTS\TestExecutiveToEngineering.js","700","2026-07-09T02:09:22.0000000Z","BusinessDomain"
"TESTS\TestEngineeringWorkerBridge.js","555","2026-07-09T16:27:36.0000000Z","Worker"
"TESTS\TestWorkerExecutionBridge.js","628","2026-07-09T16:37:24.0000000Z","Worker"
"TESTS\TestWorkerRegistry.js","578","2026-07-09T16:42:56.0000000Z","Worker"
"TESTS\TestRealWorkerRegistration.js","324","2026-07-09T16:46:32.0000000Z","Worker"
"TESTS\TestExecutiveMissionRouter.js","592","2026-07-09T18:46:12.0000000Z","BusinessDomain"
"TESTS\TestExecutiveToEngineeringFlow.js","800","2026-07-09T18:53:02.0000000Z","BusinessDomain"
"TESTS\TestMissionSupervisor.js","138","2026-07-09T19:06:36.0000000Z","BusinessDomain"
"TESTS\TestExecutiveDashboardData.js","180","2026-07-09T19:26:42.0000000Z","Observability"
"TESTS\Test_Build041_LearningIntegration.js","632","2026-07-09T21:56:20.0000000Z","Intelligence"
"TESTS\Test_Build042_ExecutiveEnvironment.js","391","2026-07-09T22:22:52.0000000Z","BusinessDomain"
"TESTS\Test_Build044_WorkerSelector.js","1023","2026-07-09T22:30:36.0000000Z","Worker"
"TESTS\Test_Build045_WorkerContract.js","1010","2026-07-09T22:32:50.0000000Z","Worker"
"TESTS\Test_Build046_BusinessWorker.js","624","2026-07-09T22:34:42.0000000Z","Worker"
"TESTS\Test_Build046_RuntimeActivationAudit.js","576","2026-07-09T22:40:06.0000000Z","Runtime"
"TESTS\Test_Build047_InstantlyInventoryCheck.js","1712","2026-07-09T22:54:22.0000000Z","BusinessDomain"
"TESTS\Test_Build047_RuntimeWiring.js","2037","2026-07-09T22:55:30.0000000Z","Runtime"
"TESTS\Test_Build049_InstantlyWorkerTrace.js","2921","2026-07-09T22:59:16.0000000Z","Worker"
"TESTS\Test_Build049_InstantlyCOOWorkerExecution.js","1115","2026-07-09T23:10:44.0000000Z","Worker"
"TESTS\Test_BUILD050_InstantlyLiveConnector.js","1291","2026-07-09T23:25:12.0000000Z","Connector"
"TESTS\Test_BUILD054_ExecutiveAdvisor.js","960","2026-07-09T23:40:26.0000000Z","BusinessDomain"
"TESTS\Test_BUILD056_RuntimeConsolidationAudit.js","946","2026-07-10T00:35:02.0000000Z","Runtime"
"TESTS\Test_BUILD057_EnterpriseRuntimeManager.js","467","2026-07-10T00:42:32.0000000Z","Runtime"
"_REFERENCE\MILES_OS_v1\MILES_DASHBOARD.csv","65","2026-06-28T23:52:20.0000000Z","Observability"
"_REFERENCE\MILES_OS_v1\API\API\memory.routes.js","627","2026-06-28T20:39:28.0000000Z","Intelligence"
"_REFERENCE\MILES_OS_v1\AUTOMATIONS\Scheduler.js","0","2026-06-28T20:18:46.0000000Z","Scheduler"
"_REFERENCE\MILES_OS_v1\CONNECTORS\ORION\OrionConnector.js","1534","2026-06-28T22:07:08.0000000Z","Connector"
"_REFERENCE\MILES_OS_v1\CORE\Kernel\HealthMonitor.js","870","2026-06-28T21:48:36.0000000Z","Observability"
"_REFERENCE\MILES_OS_v1\DASHBOARD\ExecutiveDashboard.js","3102","2026-06-28T22:09:32.0000000Z","Observability"
"_REFERENCE\MILES_OS_v1\SERVICES\ConnectorManager.js","0","2026-06-28T20:18:46.0000000Z","Connector"
"_REFERENCE\MILES_OS_v1\SERVICES\MemoryService.js","1240","2026-06-28T20:34:02.0000000Z","Intelligence"
"_REFERENCE\MILES_OS_v1\WEB\Dashboard.js","0","2026-06-28T20:18:46.0000000Z","Observability"
"_REFERENCE\MILES_OS_v1\WEBSITE_OPS\WEBSITE_APPROVAL_QUEUE.csv","334","2026-06-28T23:52:20.0000000Z","Governance"
"_REFERENCE\MILES_OS_v1\WEBSITE_OPS\WEBSITE_CHANGE_LOG.csv","66","2026-06-28T23:52:20.0000000Z","BusinessDomain"
"_REFERENCE\MILES_OS_v1\WEBSITE_OPS\WEBSITE_CHANGE_QUEUE.csv","773","2026-06-28T23:52:20.0000000Z","BusinessDomain"
"_REFERENCE\MILES_OS_v1\WEBSITE_OPS\WEBSITE_MASTER.csv","328","2026-06-28T23:52:20.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\build006_patch\payload\TESTS\healthcheck.js","994","2026-07-01T01:20:20.0000000Z","Observability"
"_LEGACY_BUILDS\BUILDER\BuildPlanner.js","1285","2026-06-29T22:30:48.0000000Z","Planner"
"_LEGACY_BUILDS\BUILDER\ConnectorBuilder.js","2298","2026-06-29T22:38:40.0000000Z","Connector"
"_LEGACY_BUILDS\BUILDER\RuntimeController.js","566","2026-06-29T22:09:20.0000000Z","Runtime"
"_LEGACY_BUILDS\BUILD_007\SERVICES\SalesOperationsService.js","7139","2026-07-01T01:40:34.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\BUILD_007\TESTS\sales_healthcheck.js","922","2026-07-01T01:40:34.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_007\WEB\desktop\sales.html","2340","2026-07-01T01:40:34.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\BUILD_036_CONTINUOUS_COO_LOOP\BUILD_036_CONTINUOUS_COO_LOOP\SERVICES\LoopSchedulerService.js","1151","2026-07-04T05:30:00.0000000Z","Scheduler"
"_LEGACY_BUILDS\BUILD_036_CONTINUOUS_COO_LOOP\BUILD_036_CONTINUOUS_COO_LOOP\SERVICES\RuntimeHealthService.js","2273","2026-07-04T05:29:32.0000000Z","Runtime"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\INSTALL_EXECUTIVE_DASHBOARD.ps1","2399","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\RUN_EXECUTIVE_DASHBOARD.ps1","391","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\RUN_EXECUTIVE_DASHBOARD_SERVER.ps1","501","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\VERIFY_EXECUTIVE_DASHBOARD.ps1","1971","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\RUNNERS\RUN_EXECUTIVE_DASHBOARD.ps1","391","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\RUNNERS\RUN_EXECUTIVE_DASHBOARD_SERVER.ps1","501","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\SERVICES\DashboardDataService.js","17004","2026-07-04T05:48:24.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\SERVICES\DashboardServerService.js","2185","2026-07-04T05:48:24.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\SERVICES\ExecutiveDashboardService.js","12580","2026-07-04T05:48:24.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_037_EXECUTIVE_DASHBOARD\BUILD_037_EXECUTIVE_DASHBOARD\VERIFY\VERIFY_EXECUTIVE_DASHBOARD.ps1","1971","2026-07-04T05:48:50.0000000Z","Observability"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\INSTALL_SELF_LEARNING.ps1","2351","2026-07-04T05:55:58.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\RUN_SELF_LEARNING.ps1","356","2026-07-04T05:55:58.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\VERIFY_SELF_LEARNING.ps1","1509","2026-07-04T05:55:58.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\RUNNERS\RUN_SELF_LEARNING.ps1","356","2026-07-04T05:55:58.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\SERVICES\DecisionLearningService.js","1901","2026-07-04T05:55:46.0000000Z","Governance"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\SERVICES\FailureLearningService.js","2008","2026-07-04T05:55:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\SERVICES\LearningDataService.js","2811","2026-07-04T05:55:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\SERVICES\RoutingLearningService.js","2126","2026-07-04T05:55:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\SERVICES\SelfLearningService.js","5231","2026-07-04T05:55:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\BUILD_038_SELF_LEARNING_LAYER\BUILD_038_SELF_LEARNING_LAYER\VERIFY\VERIFY_SELF_LEARNING.ps1","1509","2026-07-04T05:55:58.0000000Z","Intelligence"
"_LEGACY_BUILDS\Drop in\install_google_connector.ps1","464","2026-06-29T04:07:04.0000000Z","Connector"
"_LEGACY_BUILDS\EXEC_002_PROVIDER_CONTROLLERS\EXEC_002_PROVIDER_CONTROLLERS\RUN_PROVIDER_CONTROLLER_HEALTH.ps1","193","2026-07-04T06:19:08.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_002_PROVIDER_CONTROLLERS\EXEC_002_PROVIDER_CONTROLLERS\SERVICES\InstantlyProviderController.js","731","2026-07-04T06:18:28.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_002_PROVIDER_CONTROLLERS\EXEC_002_PROVIDER_CONTROLLERS\SERVICES\OrionProviderController.js","495","2026-07-04T06:18:28.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_002_PROVIDER_CONTROLLERS\EXEC_002_PROVIDER_CONTROLLERS\SERVICES\ProviderControllerHealthService.js","1278","2026-07-04T06:18:50.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_002_PROVIDER_CONTROLLERS\EXEC_002_PROVIDER_CONTROLLERS\SERVICES\WebsiteProviderController.js","504","2026-07-04T06:18:28.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\INSTALL_INSTANTLY_LIVE.ps1","1965","2026-07-04T06:27:12.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUN_INSTANTLY_BRIDGE_ACTION.ps1","139","2026-07-04T06:27:12.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUN_INSTANTLY_HEALTH.ps1","132","2026-07-04T06:27:12.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUN_INSTANTLY_LIVE.ps1","130","2026-07-04T06:27:12.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUNNERS\RUN_INSTANTLY_BRIDGE_ACTION.ps1","139","2026-07-04T06:27:12.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUNNERS\RUN_INSTANTLY_HEALTH.ps1","132","2026-07-04T06:27:12.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\RUNNERS\RUN_INSTANTLY_LIVE.ps1","130","2026-07-04T06:27:12.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\SERVICES\InstantlyActionBridgeService.js","3465","2026-07-04T06:26:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\SERVICES\InstantlyApiClient.js","3563","2026-07-04T06:26:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\SERVICES\InstantlyLiveIntegrationService.js","2655","2026-07-04T06:26:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_003_INSTANTLY_LIVE_INTEGRATION\EXEC_003_INSTANTLY_LIVE_INTEGRATION\SERVICES\InstantlyLiveProviderController.js","7689","2026-07-04T06:26:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_004_CONTROLLED_WRITE_MODE\EXEC_004_CONTROLLED_WRITE_MODE\SERVICES\InstantlyControlledWriteService.js","6675","2026-07-04T06:44:14.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_005_BUSINESS_EXECUTION_ENGINE\EXEC_005_BUSINESS_EXECUTION_ENGINE\SERVICES\ExecutionPlannerService.js","4458","2026-07-04T06:49:04.0000000Z","Planner"
"_LEGACY_BUILDS\EXEC_005_BUSINESS_EXECUTION_ENGINE\EXEC_005_BUSINESS_EXECUTION_ENGINE\SERVICES\ExecutionSchedulerService.js","505","2026-07-04T06:49:04.0000000Z","Scheduler"
"_LEGACY_BUILDS\EXEC_006_PROVIDER_SYNCHRONIZATION\EXEC_006_PROVIDER_SYNCHRONIZATION\RUN_INSTANTLY_READ_BINDING_TEST.ps1","661","2026-07-04T06:58:54.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_006_PROVIDER_SYNCHRONIZATION\EXEC_006_PROVIDER_SYNCHRONIZATION\SERVICES\InstantlyProviderCompatibilityService.js","5157","2026-07-04T06:58:22.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_007_MISSION_ENGINE\EXEC_007_MISSION_ENGINE\MISSION_PLANNER.ts","1515","2026-07-04T07:05:16.0000000Z","Planner"
"_LEGACY_BUILDS\EXEC_007_MISSION_ENGINE\EXEC_007_MISSION_ENGINE\MISSION_SCHEDULER.ts","207","2026-07-04T07:05:34.0000000Z","Scheduler"
"_LEGACY_BUILDS\EXEC_009_NAMECHEAP\EXEC_009_NAMECHEAP\MISSION_TEMPLATE_NAMECHEAP_DOMAIN_HEALTH.json","643","2026-07-04T22:56:30.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_009_NAMECHEAP\EXEC_009_NAMECHEAP\examples\run_domain_health_check.py","776","2026-07-04T22:56:30.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_009_NAMECHEAP\EXEC_009_NAMECHEAP\examples\run_domain_health_check.ts","530","2026-07-04T22:56:30.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_009_NAMECHEAP\EXEC_009_NAMECHEAP\src\HEALTH.ts","1404","2026-07-04T22:56:30.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_010_WEBSITE\EXEC_010_WEBSITE\src\WEBSITE_PROVIDER.ts","40","2026-07-04T22:58:46.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_011_ORION\EXEC_011_ORION\config\orion.provider.json","188","2026-07-04T23:00:40.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_011_ORION\EXEC_011_ORION\examples\run_daily_orion_refresh.py","358","2026-07-04T23:00:40.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\EXEC_011_ORION\EXEC_011_ORION\src\EXECUTIVE_REPORTS.ts","243","2026-07-04T23:00:40.0000000Z","Observability"
"_LEGACY_BUILDS\EXEC_011_ORION\EXEC_011_ORION\src\ORION_PROVIDER.ts","398","2026-07-04T23:00:40.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\health\digital_coo_autonomy_supervisor_health.json","8740","2026-07-06T02:23:04.0000000Z","Observability"
"_LEGACY_BUILDS\INT_001_ORION_PRODUCTION_INTEGRATION\INT_001_ORION_PRODUCTION_INTEGRATION\config\orion_config.example.json","397","2026-07-04T23:07:32.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\INT_001_ORION_PRODUCTION_INTEGRATION\INT_001_ORION_PRODUCTION_INTEGRATION\src\executive_report.py","1979","2026-07-04T23:07:32.0000000Z","Observability"
"_LEGACY_BUILDS\INT_001_ORION_PRODUCTION_INTEGRATION\INT_001_ORION_PRODUCTION_INTEGRATION\src\health.py","1181","2026-07-04T23:07:32.0000000Z","Observability"
"_LEGACY_BUILDS\INT_001_ORION_PRODUCTION_INTEGRATION\INT_001_ORION_PRODUCTION_INTEGRATION\src\run_orion_health.py","1294","2026-07-04T23:07:32.0000000Z","Observability"
"_LEGACY_BUILDS\learning\coo_business_state_learning_feed.json","448","2026-07-08T19:30:44.0000000Z","Intelligence"
"_LEGACY_BUILDS\learning\coo_execution_learning_feed.json","420","2026-07-08T20:06:46.0000000Z","Intelligence"
"_LEGACY_BUILDS\learning\digital_coo_learning_feed.json","4855","2026-07-06T02:23:04.0000000Z","Intelligence"
"_LEGACY_BUILDS\MILES_AUTONOMOUS_COO_PATCH\miles_autonomous_patch\SERVICES\ExecutiveIntelligenceService.js","2925","2026-07-02T20:36:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_AUTONOMOUS_COO_PATCH\miles_autonomous_patch\SERVICES\Browser\Workers\InstantlyCampaignOperator.js","12985","2026-07-02T20:34:18.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_autonomous_patch\SERVICES\ExecutiveIntelligenceService.js","2925","2026-07-02T20:36:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_autonomous_patch\SERVICES\Browser\Workers\InstantlyCampaignOperator.js","12985","2026-07-02T20:34:18.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_build005_exec_layer\miles_build005_exec_layer\TESTS\healthcheck.js","1239","2026-07-01T01:06:06.0000000Z","Observability"
"_LEGACY_BUILDS\miles_build006_outbound_ops\build006_patch\payload\TESTS\healthcheck.js","994","2026-07-01T01:20:20.0000000Z","Observability"
"_LEGACY_BUILDS\miles_build007_sales_ops\BUILD_007\SERVICES\SalesOperationsService.js","7139","2026-07-01T01:40:34.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_build007_sales_ops\BUILD_007\TESTS\sales_healthcheck.js","922","2026-07-01T01:40:34.0000000Z","Observability"
"_LEGACY_BUILDS\miles_build007_sales_ops\BUILD_007\WEB\desktop\sales.html","2340","2026-07-01T01:40:34.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_026_Instantly_COO_Patch\MILES_OS\SERVICES\Browser\Workers\InstantlyCampaignOperator.js","18610","2026-07-02T03:18:30.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_026_Instantly_COO_Patch\MILES_OS\TESTS\Test_InstantlyCampaignOperator.js","1864","2026-07-02T03:18:30.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_027_Instantly_COO_Live_Patch\MILES_OS\SERVICES\Browser\Workers\InstantlyCampaignOperator.js","14620","2026-07-02T03:25:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_027_Instantly_COO_Live_Patch\MILES_OS\TESTS\Test_InstantlyCampaignOperator.js","1827","2026-07-02T03:25:50.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_030_Minimum_Autonomous_COO_REAL_FIXED\MILES_OS\SERVICES\Browser\Workers\InstantlyCampaignOperator.js","15491","2026-07-02T04:32:28.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_033_EXECUTIVE_BRAIN_FULL_SCRIPTS\INSTALL_EXECUTIVE_BRAIN.ps1","2564","2026-07-04T04:58:22.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_033_EXECUTIVE_BRAIN_FULL_SCRIPTS\RUN_EXECUTIVE_BRAIN.ps1","411","2026-07-04T04:58:22.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\MILES_BUILD_033_EXECUTIVE_BRAIN_FULL_SCRIPTS\SERVICES\ExecutiveBrainService.js","7536","2026-07-04T04:58:22.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_coo_runtime\miles_coo_runtime\miles_runtime.py","1682","2026-07-02T02:32:54.0000000Z","Runtime"
"_LEGACY_BUILDS\miles_coo_runtime\miles_coo_runtime\operators\executive.py","512","2026-07-02T02:32:54.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_coo_runtime\miles_coo_runtime\operators\instantly.py","730","2026-07-02T02:32:54.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_coo_runtime\miles_coo_runtime\operators\website.py","578","2026-07-02T02:32:54.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_core_framework_dropin\miles_connector_health.js","422","2026-06-29T04:42:48.0000000Z","Connector"
"_LEGACY_BUILDS\miles_core_framework_dropin\CORE\ConnectorManager.js","1096","2026-06-29T04:42:48.0000000Z","Connector"
"_LEGACY_BUILDS\miles_core_framework_dropin\CORE\HealthDashboard.js","905","2026-06-29T04:42:48.0000000Z","Observability"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\scripts\backup-runtime.js","455","2026-06-30T23:46:06.0000000Z","Runtime"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\approvals\approvalQueue.js","915","2026-06-30T23:46:06.0000000Z","Governance"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\connectors\connectorManager.js","1352","2026-06-30T23:46:06.0000000Z","Connector"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\executive\executiveBrain.js","1348","2026-06-30T23:46:06.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\runtime\milesRuntime.js","3049","2026-06-30T23:46:06.0000000Z","Runtime"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\scheduler\scheduler.js","464","2026-06-30T23:46:06.0000000Z","Scheduler"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\supervisor\supervisor.js","229","2026-06-30T23:46:06.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\main\workers\workerManager.js","1041","2026-06-30T23:46:06.0000000Z","Worker"
"_LEGACY_BUILDS\miles_desktop_v2_build003\miles_desktop_v2\src\runtime\runtimeHost.js","1864","2026-06-30T22:35:34.0000000Z","Runtime"
"_LEGACY_BUILDS\miles_desktop_v2_starter\miles_desktop_v2\scripts\backup-runtime.js","423","2026-06-30T22:35:34.0000000Z","Runtime"
"_LEGACY_BUILDS\miles_desktop_v2_starter\miles_desktop_v2\src\runtime\runtimeHost.js","1864","2026-06-30T22:35:34.0000000Z","Runtime"
"_LEGACY_BUILDS\MILES_Sprint_Zero_Discovery_Package\MILES_Sprint_Zero_Discovery_Package\MILES_COMMAND.txt","467","2026-07-04T02:06:10.0000000Z","BusinessDomain"
"_LEGACY_BUILDS\runtime\connector_execution_log.jsonl","0","2026-07-06T02:58:44.0000000Z","Connector"
"_LEGACY_BUILDS\runtime\connector_runtime_state.json","490","2026-07-08T19:30:38.0000000Z","Connector"
"_LEGACY_BUILDS\runtime\worker_execution_log.jsonl","0","2026-07-06T02:58:44.0000000Z","Worker"
"_LEGACY_BUILDS\runtime\worker_runtime_state.json","392","2026-07-08T20:06:40.0000000Z","Worker"
